time,PeakPeriod,PeakDirection,UpcrossPeriod,SignificantWaveHeight,SeaTemperature
2009-09-24T20:57:00Z,3.33,248.9,3.252,71,15
2009-09-24T21:27:00Z,3.33,247.5,3.361,74,15.05
2009-09-24T21:57:00Z,3.33,250.3,3.361,73,15
2009-09-24T22:27:00Z,3.57,251.7,3.448,78,15.05
2009-09-24T22:57:00Z,3.85,247.5,3.419,83,15
2009-09-24T23:27:00Z,3.7,253.1,3.448,79,15.05
2009-09-24T23:57:00Z,3.85,260.2,3.448,75,15
2009-09-25T00:27:00Z,3.7,255.9,3.419,79,15
2009-09-25T00:57:00Z,3.7,253.1,3.478,78,15
2009-09-25T01:27:00Z,3.57,258.8,3.448,79,15
2009-09-25T01:57:00Z,3.57,263,3.39,75,15
2009-09-25T02:27:00Z,3.7,243.3,3.448,82,15
2009-09-25T02:57:00Z,3.57,248.9,3.333,83,14.95
2009-09-25T03:27:00Z,4,241.9,3.361,81,14.95
2009-09-25T03:57:00Z,3.57,247.5,3.252,77,14.95
2009-09-25T04:27:00Z,3.57,247.5,3.279,80,15
2009-09-25T04:57:00Z,3.45,254.5,3.226,77,14.95
2009-09-25T05:27:00Z,3.45,244.7,3.2,76,15
2009-09-25T05:57:00Z,3.57,247.5,3.2,76,15
2009-09-25T06:27:00Z,3.45,240.5,3.2,74,15.05
2009-09-25T06:57:00Z,3.33,246.1,3.2,75,15.05
2009-09-25T07:27:00Z,3.33,247.5,3.226,78,15
2009-09-25T07:57:00Z,3.7,244.7,3.252,84,15.05
2009-09-25T08:27:00Z,3.7,247.5,3.306,80,15
2009-09-25T08:57:00Z,3.7,243.3,3.333,85,15.05
2009-09-25T09:27:00Z,4.35,250.3,3.509,92,15.05
2009-09-25T09:57:00Z,4,247.5,3.509,89,15.05
2009-09-25T10:27:00Z,4.17,244.7,3.509,85,15.05
2009-09-25T10:57:00Z,4,251.7,3.478,89,15.05
2009-09-25T11:27:00Z,4.17,243.3,3.509,96,15.05
2009-09-25T11:57:00Z,3.85,251.7,3.571,90,15.1
2009-09-25T12:27:00Z,4.17,241.9,3.509,91,15.1
2009-09-25T12:57:00Z,4.17,240.5,3.571,91,15.1
2009-09-25T13:27:00Z,4,250.3,3.478,85,15.1
2009-09-25T13:57:00Z,4.17,241.9,3.604,91,15.1
2009-09-25T14:27:00Z,3.7,248.9,3.478,88,15.1
2009-09-25T14:57:00Z,3.85,243.3,3.448,85,15.1
2009-09-25T15:27:00Z,4.17,234.8,3.333,86,15.1
2009-09-25T15:57:00Z,3.85,243.3,3.361,87,15.1
2009-09-25T16:27:00Z,3.85,240.5,3.361,81,15.1
2009-09-25T16:57:00Z,3.7,251.7,3.39,81,15.1
2009-09-25T17:27:00Z,3.57,254.5,3.252,75,15.05
2009-09-25T17:57:00Z,3.7,248.9,3.279,74,15.05
2009-09-25T18:27:00Z,3.7,248.9,3.2,69,15.05
2009-09-25T18:57:00Z,10,230.6,3.279,63,15.05
2009-09-25T19:27:00Z,3.57,248.9,3.175,62,15.05
2009-09-25T19:57:00Z,3.57,244.7,3.2,59,15.05
2009-09-25T20:27:00Z,3.23,250.3,3.2,60,15.05
2009-09-25T20:57:00Z,3.33,246.1,3.252,55,15.05
2009-09-25T21:27:00Z,3.33,241.9,3.252,61,15.05
2009-09-25T21:57:00Z,3.33,250.3,3.252,62,15.05
2009-09-25T22:27:00Z,3.7,243.3,3.333,61,15
2009-09-25T22:57:00Z,3.57,254.5,3.419,59,15.05
2009-09-25T23:27:00Z,3.13,254.5,3.333,57,15.05
2009-09-25T23:57:00Z,10.53,229.2,3.333,57,15
2009-09-26T00:27:00Z,3.85,248.9,3.306,58,15
2009-09-26T00:57:00Z,3.33,251.7,3.252,59,15.05
2009-09-26T01:27:00Z,10.53,227.8,3.279,54,15.05
2009-09-26T01:57:00Z,3.33,253.1,3.175,57,15.05
2009-09-26T02:27:00Z,3.45,250.3,3.306,57,15.05
2009-09-26T02:57:00Z,3.33,257.3,3.306,55,15.05
2009-09-26T03:27:00Z,3.45,247.5,3.448,55,15.05
2009-09-26T03:57:00Z,10.53,236.3,3.39,53,15
2009-09-26T04:27:00Z,11.11,230.6,3.448,49,15.05
2009-09-26T04:57:00Z,10.53,227.8,3.448,50,15
2009-09-26T05:27:00Z,10.53,240.5,3.419,46,15
2009-09-26T05:57:00Z,7.14,234.8,3.333,47,15
2009-09-26T06:27:00Z,10,237.7,3.252,49,15
2009-09-26T06:57:00Z,11.11,233.4,3.306,49,15
2009-09-26T07:27:00Z,10,230.6,3.419,48,15
2009-09-26T07:57:00Z,10.53,230.6,3.279,47,15
2009-09-26T08:27:00Z,10.53,234.8,3.39,46,15
2009-09-26T08:57:00Z,9.09,230.6,3.279,45,15
2009-09-26T09:27:00Z,10.53,220.8,3.333,51,15
2009-09-26T09:57:00Z,9.09,237.7,3.2,47,15
2009-09-26T10:27:00Z,9.09,232,3.226,50,15.05
2009-09-26T10:57:00Z,10,222.2,3.125,56,15
2009-09-26T11:27:00Z,7.69,250.3,3.175,56,15
2009-09-26T11:57:00Z,10,233.4,3.226,57,15
2009-09-26T12:27:00Z,3.13,230.6,3.175,59,15
2009-09-26T12:57:00Z,2.94,237.7,3.175,58,15.05
2009-09-26T13:27:00Z,3.03,230.6,3.2,56,15.05
2009-09-26T13:57:00Z,2.94,236.3,3.252,59,15.05
2009-09-26T14:27:00Z,3.23,229.2,3.226,57,15.05
2009-09-26T14:57:00Z,3.33,223.6,3.226,57,15.05
2009-09-26T15:27:00Z,3.03,230.6,3.15,55,15.05
2009-09-26T15:57:00Z,3.03,229.2,3.125,54,15.05
2009-09-26T16:27:00Z,3.33,229.2,3.15,54,15.05
2009-09-26T16:57:00Z,3.23,223.6,3.15,52,15.05
2009-09-26T17:27:00Z,2.7,223.6,3.077,52,15.05
2009-09-26T17:57:00Z,7.69,246.1,3.077,52,15.05
2009-09-26T18:27:00Z,2.86,229.2,2.985,53,15
2009-09-26T18:57:00Z,2.86,232,2.985,52,15
2009-09-26T19:27:00Z,2.78,226.4,2.985,51,15
2009-09-26T19:57:00Z,9.09,234.8,3.053,48,15
2009-09-26T20:27:00Z,2.78,230.6,3.053,47,15
2009-09-26T20:57:00Z,2.78,227.8,3.101,46,15
2009-09-26T21:27:00Z,2.56,226.4,2.941,49,15
2009-09-26T21:57:00Z,2.86,223.6,2.963,53,15
2009-09-26T22:27:00Z,2.94,226.4,2.985,55,14.95
2009-09-26T22:57:00Z,3.03,227.8,2.941,53,14.95
2009-09-26T23:27:00Z,2.94,237.7,3.008,54,14.95
2009-09-26T23:57:00Z,3.23,229.2,2.985,54,14.95
2009-09-27T00:27:00Z,3.13,233.4,3.053,48,14.95
2009-09-27T00:57:00Z,9.09,244.7,3.15,47,14.95
2009-09-27T01:27:00Z,2.94,232,3.101,51,14.95
2009-09-27T01:57:00Z,3.03,226.4,3.077,53,14.95
2009-09-27T02:27:00Z,3.33,222.2,3.15,55,14.95
2009-09-27T02:57:00Z,3.03,237.7,3.15,59,14.95
2009-09-27T03:27:00Z,2.86,241.9,3.101,56,14.95
2009-09-27T03:57:00Z,2.78,234.8,3.053,57,14.95
2009-09-27T04:27:00Z,3.33,225,3.077,58,14.9
2009-09-27T04:57:00Z,3.33,220.8,3.053,59,14.9
2009-09-27T05:27:00Z,2.86,237.7,3.053,57,14.9
2009-09-27T05:57:00Z,3.03,232,3.03,60,14.95
2009-09-27T06:27:00Z,3.03,232,3.03,62,14.9
2009-09-27T06:57:00Z,3.13,226.4,3.008,57,14.9
2009-09-27T07:27:00Z,3.13,225,2.985,54,14.9
2009-09-27T07:57:00Z,2.94,226.4,3.008,54,14.9
2009-09-27T08:27:00Z,3.33,223.6,2.963,56,14.9
2009-09-27T08:57:00Z,2.94,244.7,2.941,55,14.95
2009-09-27T09:27:00Z,3.13,232,2.985,55,14.95
2009-09-27T09:57:00Z,3.13,233.4,2.985,55,14.95
2009-09-27T10:27:00Z,3.23,236.3,3.008,55,15
2009-09-27T10:57:00Z,3.03,243.3,2.985,51,15
2009-09-27T11:27:00Z,3.45,237.7,3.077,52,15
2009-09-27T11:57:00Z,3.33,241.9,2.963,51,15
2009-09-27T12:27:00Z,3.45,247.5,3.053,58,15
2009-09-27T12:57:00Z,3.45,254.5,3.101,62,15
2009-09-27T13:27:00Z,3.7,253.1,3.125,68,15
2009-09-27T13:57:00Z,3.57,257.3,3.2,69,15
2009-09-27T14:27:00Z,3.85,250.3,3.15,64,15.05
2009-09-27T14:57:00Z,3.7,253.1,3.2,67,15.05
2009-09-27T15:27:00Z,3.57,253.1,3.175,72,15.05
2009-09-27T15:57:00Z,3.7,254.5,3.252,71,15.05
2009-09-27T16:27:00Z,3.7,248.9,3.2,71,15.05
2009-09-27T16:57:00Z,3.57,253.1,3.226,73,15.05
2009-09-27T17:27:00Z,3.85,246.1,3.306,75,15.05
2009-09-27T17:57:00Z,3.85,251.7,3.252,73,15.05
2009-09-27T18:27:00Z,3.57,243.3,3.252,72,15.05
2009-09-27T18:57:00Z,3.33,241.9,3.226,69,15.05
2009-09-27T19:27:00Z,3.45,254.5,3.252,65,15.05
2009-09-27T19:57:00Z,3.23,261.6,3.125,59,15
2009-09-27T20:27:00Z,3.13,240.5,3.2,60,15.05
2009-09-27T20:57:00Z,3.45,237.7,3.252,60,15
2009-09-27T21:27:00Z,10,229.2,3.361,58,15
2009-09-27T21:57:00Z,2.94,248.9,3.2,57,15
2009-09-27T22:27:00Z,3.13,250.3,3.125,56,15
2009-09-27T22:57:00Z,3.23,257.3,3.15,63,15
2009-09-27T23:27:00Z,3.33,257.3,3.175,62,15
2009-09-27T23:57:00Z,3.33,248.9,3.252,60,15
2009-09-28T00:27:00Z,3.85,250.3,3.333,61,15
2009-09-28T00:57:00Z,3.45,247.5,3.306,59,15
2009-09-28T01:27:00Z,3.57,253.1,3.361,58,15
2009-09-28T01:57:00Z,3.85,255.9,3.509,59,15
2009-09-28T02:27:00Z,3.57,248.9,3.419,62,15
2009-09-28T02:57:00Z,10.53,227.8,3.419,60,15
2009-09-28T03:27:00Z,3.45,244.7,3.448,62,15
2009-09-28T03:57:00Z,3.33,251.7,3.509,61,15
2009-09-28T04:27:00Z,3.7,257.3,3.419,64,15
2009-09-28T04:57:00Z,3.45,257.3,3.419,61,15
2009-09-28T05:27:00Z,5.88,250.3,3.478,60,15
2009-09-28T05:57:00Z,3.57,254.5,3.361,62,15
2009-09-28T06:27:00Z,3.45,251.7,3.419,63,15
2009-09-28T06:57:00Z,3.33,248.9,3.361,60,15
2009-09-28T07:27:00Z,3.7,246.1,3.39,63,15
2009-09-28T07:57:00Z,3.85,246.1,3.39,65,15
2009-09-28T08:27:00Z,3.85,254.5,3.39,73,15
2009-09-28T08:57:00Z,4.17,250.3,3.419,74,15
2009-09-28T09:27:00Z,4,254.5,3.478,75,15
2009-09-28T09:57:00Z,4,255.9,3.54,68,15
2009-09-28T10:27:00Z,3.7,253.1,3.448,65,14.95
2009-09-28T10:57:00Z,3.7,255.9,3.361,65,15
2009-09-28T11:27:00Z,3.45,258.8,3.361,74,15
2009-09-28T11:57:00Z,3.85,255.9,3.361,73,15
2009-09-28T12:27:00Z,4,258.8,3.279,75,15
2009-09-28T12:57:00Z,3.85,260.2,3.361,77,15
2009-09-28T13:27:00Z,4,254.5,3.333,75,15
2009-09-28T13:57:00Z,3.7,261.6,3.333,75,15
2009-09-28T14:27:00Z,4,257.3,3.306,74,15
2009-09-28T14:57:00Z,3.85,255.9,3.361,78,15
2009-09-28T15:27:00Z,3.7,260.2,3.333,77,15
2009-09-28T16:27:00Z,4,258.8,3.361,75,15
2009-09-28T16:57:00Z,3.85,255.9,3.39,77,15
2009-09-28T17:27:00Z,3.85,254.5,3.361,73,15
2009-09-28T17:57:00Z,4,255.9,3.306,70,15
2009-09-28T18:27:00Z,3.7,257.3,3.419,70,15
2009-09-28T18:57:00Z,3.85,251.7,3.419,67,15
2009-09-28T19:27:00Z,4.17,250.3,3.226,63,15
2009-09-28T19:57:00Z,3.33,260.2,3.226,62,15
2009-09-28T20:27:00Z,3.7,255.9,3.226,59,15
2009-09-28T20:57:00Z,3.7,246.1,3.226,53,15
2009-09-28T21:27:00Z,3.7,251.7,3.077,51,15
2009-09-28T21:57:00Z,4.17,247.5,3.226,49,15
2009-09-28T22:27:00Z,3.03,253.1,3.053,47,15
2009-09-28T22:57:00Z,3.03,248.9,3.03,47,14.95
2009-09-28T23:27:00Z,2.63,255.9,3.03,48,15
2009-09-28T23:57:00Z,2.94,248.9,2.899,50,15
2009-09-29T00:27:00Z,2.94,251.7,2.941,50,15
2009-09-29T00:57:00Z,3.23,253.1,2.941,52,15
2009-09-29T01:27:00Z,3.13,254.5,2.963,51,15
2009-09-29T01:57:00Z,3.23,247.5,3.03,49,14.95
2009-09-29T02:27:00Z,2.86,251.7,3.077,47,14.95
2009-09-29T02:57:00Z,3.03,244.7,3.053,42,14.95
2009-09-29T03:27:00Z,3.57,241.9,3.15,44,14.95
2009-09-29T03:57:00Z,3.33,247.5,3.2,42,14.95
2009-09-29T04:27:00Z,3.03,246.1,3.279,41,14.9
2009-09-29T04:57:00Z,3.57,237.7,3.252,42,14.9
2009-09-29T05:27:00Z,3.85,241.9,3.361,45,14.9
2009-09-29T05:57:00Z,3.7,246.1,3.361,48,14.9
2009-09-29T06:27:00Z,3.7,247.5,3.333,48,14.9
2009-09-29T06:57:00Z,3.45,246.1,3.333,48,14.9
2009-09-29T07:27:00Z,3.85,240.5,3.361,46,14.9
2009-09-29T07:57:00Z,3.85,247.5,3.279,47,14.9
2009-09-29T08:27:00Z,3.7,246.1,3.175,49,14.9
2009-09-29T08:57:00Z,3.23,250.3,3.053,54,14.9
2009-09-29T09:27:00Z,2.7,260.2,3.053,53,14.9
2009-09-29T09:57:00Z,2.44,261.6,2.985,49,14.9
2009-09-29T10:27:00Z,2.7,255.9,2.92,49,14.95
2009-09-29T10:57:00Z,2.78,258.8,3.008,51,14.95
2009-09-29T11:27:00Z,3.03,250.3,2.92,49,14.95
2009-09-29T11:57:00Z,2.78,253.1,2.837,49,14.95
2009-09-29T12:27:00Z,2.94,251.7,2.857,49,15
2009-09-29T12:57:00Z,3.03,251.7,2.817,52,15
2009-09-29T13:27:00Z,2.94,253.1,2.878,51,15.05
2009-09-29T13:57:00Z,2.86,255.9,2.857,50,15.05
2009-09-29T14:27:00Z,3.13,251.7,2.899,50,15.05
2009-09-29T14:57:00Z,3.13,257.3,2.963,48,15
2009-09-29T15:27:00Z,2.86,254.5,2.92,46,15
2009-09-29T15:57:00Z,3.13,250.3,3.008,44,15
2009-09-29T16:27:00Z,3.03,261.6,2.985,45,15
2009-09-29T16:57:00Z,2.94,255.9,2.963,47,15
2009-09-29T17:27:00Z,3.13,251.7,3.008,48,15
2009-09-29T17:57:00Z,3.03,257.3,3.008,46,14.95
2009-09-29T18:27:00Z,3.03,261.6,2.985,42,14.95
2009-09-29T18:57:00Z,2.78,255.9,3.03,40,14.95
2009-09-29T19:27:00Z,2.7,258.8,2.985,40,14.95
2009-09-29T19:57:00Z,6.67,244.7,2.899,37,14.95
2009-09-29T20:27:00Z,2.44,261.6,2.92,38,14.95
2009-09-29T20:57:00Z,5.88,253.1,2.857,36,14.95
2009-09-29T21:27:00Z,6.67,241.9,3.03,36,14.9
2009-09-29T21:57:00Z,7.14,248.9,3.125,33,14.9
2009-09-29T22:27:00Z,5.56,254.5,3.226,31,14.9
2009-09-29T22:57:00Z,5.88,254.5,3.509,32,14.9
2009-09-29T23:27:00Z,6.25,247.5,3.448,31,14.85
2009-09-29T23:57:00Z,5.26,250.3,3.54,31,14.85
2009-09-30T00:27:00Z,5.88,251.7,3.448,31,14.8
2009-09-30T00:57:00Z,5.26,244.7,3.509,30,14.8
2009-09-30T01:27:00Z,5.56,254.5,3.54,31,14.8
2009-09-30T01:57:00Z,6.67,246.1,3.252,30,14.75
2009-09-30T02:27:00Z,10,230.6,3.448,32,14.75
2009-09-30T02:57:00Z,9.09,232,3.54,34,14.75
2009-09-30T03:27:00Z,7.14,247.5,3.704,34,14.75
2009-09-30T03:57:00Z,6.67,247.5,3.509,34,14.8
2009-09-30T04:27:00Z,8.33,239.1,3.509,35,14.75
2009-09-30T04:57:00Z,7.14,246.1,3.704,32,14.75
2009-09-30T05:27:00Z,6.67,241.9,3.846,33,14.55
2009-09-30T05:57:00Z,7.14,246.1,3.846,32,14.45
2009-09-30T06:27:00Z,6.67,250.3,3.81,31,14.5
2009-09-30T06:57:00Z,9.09,240.5,4,33,13.7
2009-09-30T07:27:00Z,11.76,239.1,4.348,32,13.65
2009-09-30T07:57:00Z,6.25,247.5,4.348,31,13.2
2009-09-30T08:27:00Z,11.76,236.3,4.545,33,13.4
2009-09-30T08:57:00Z,10.53,240.5,4.301,36,13.75
2009-09-30T09:27:00Z,6.25,239.1,3.738,34,14
2009-09-30T09:57:00Z,9.09,239.1,4.04,35,14.25
2009-09-30T10:27:00Z,11.11,239.1,3.846,35,14.35
2009-09-30T10:57:00Z,10,233.4,3.704,34,14.4
2009-09-30T11:27:00Z,10,236.3,3.54,34,14.45
2009-09-30T11:57:00Z,9.09,239.1,3.738,35,14.7
2009-09-30T12:27:00Z,10,237.7,3.636,35,14.9
2009-09-30T12:57:00Z,11.76,240.5,3.636,35,14.95
2009-09-30T13:27:00Z,11.11,244.7,3.306,38,15
2009-09-30T13:57:00Z,10,233.4,3.101,42,15.15
2009-09-30T14:27:00Z,2.63,247.5,3.077,44,15.15
2009-09-30T14:57:00Z,10.53,239.1,3.077,47,15.3
2009-09-30T15:27:00Z,3.45,251.7,3.2,49,15.3
2009-09-30T15:57:00Z,3.33,257.3,3.252,51,15.3
2009-09-30T16:27:00Z,3.57,251.7,3.2,54,15.2
2009-09-30T16:57:00Z,3.45,260.2,3.306,52,15.15
2009-09-30T17:27:00Z,3.45,251.7,3.361,49,15.05
2009-09-30T17:57:00Z,3.45,261.6,3.306,46,15
2009-09-30T18:27:00Z,3.45,258.8,3.333,47,15
2009-09-30T18:57:00Z,3.45,251.7,3.448,44,14.95
2009-09-30T19:27:00Z,3.7,257.3,3.478,44,14.9
2009-09-30T19:57:00Z,3.45,255.9,3.509,41,14.9
2009-09-30T20:27:00Z,3.57,257.3,3.448,42,14.85
2009-09-30T20:57:00Z,3.13,258.8,3.252,45,14.85
2009-09-30T21:27:00Z,3.33,258.8,3.15,49,14.85
2009-09-30T21:57:00Z,3.33,255.9,3.175,45,14.85
2009-09-30T22:27:00Z,3.57,254.5,3.226,44,14.8
2009-09-30T22:57:00Z,3.33,254.5,3.333,40,14.8
2009-09-30T23:27:00Z,3.7,254.5,3.509,39,14.8
2009-09-30T23:57:00Z,3.13,254.5,3.478,33,14.8
2009-10-01T00:27:00Z,11.76,236.3,3.774,30,14.85
2009-10-01T00:57:00Z,11.76,233.4,3.81,27,14.8
2009-10-01T01:27:00Z,10.53,236.3,4.301,27,14.8
2009-10-01T01:57:00Z,11.11,234.8,3.509,27,14.8
2009-10-01T02:27:00Z,10.53,241.9,3.922,27,14.75
2009-10-01T02:57:00Z,11.11,233.4,4.651,27,14.75
2009-10-01T03:27:00Z,10.53,239.1,4.598,27,14.75
2009-10-01T03:57:00Z,11.76,230.6,4.211,27,14.75
2009-10-01T04:27:00Z,6.67,251.7,4.878,28,14.7
2009-10-01T04:57:00Z,7.14,250.3,4.938,26,14.7
2009-10-01T05:27:00Z,11.11,232,5.063,26,14.65
2009-10-01T05:57:00Z,11.76,227.8,5.128,25,14.65
2009-10-01T06:27:00Z,11.11,232,5.195,25,14.65
2009-10-01T06:57:00Z,6.67,251.7,5.063,25,14.6
2009-10-01T07:27:00Z,10,239.1,5,24,14.1
2009-10-01T07:57:00Z,6.67,255.9,4.938,23,14.05
2009-10-01T08:27:00Z,10,244.7,5.128,21,14.05
2009-10-01T08:57:00Z,9.09,237.7,5.128,20,14
2009-10-01T09:27:00Z,7.14,247.5,5.063,18,14.05
2009-10-01T09:57:00Z,10,244.7,5.128,19,14.15
2009-10-01T10:27:00Z,6.25,251.7,5.063,20,14.2
2009-10-01T10:57:00Z,7.14,250.3,5,20,14.25
2009-10-01T11:27:00Z,10.53,241.9,5.063,20,14.2
2009-10-01T11:57:00Z,6.25,253.1,5,20,14.25
2009-10-01T12:27:00Z,5.88,253.1,5.063,22,14.25
2009-10-01T12:57:00Z,11.11,237.7,5.195,22,14.25
2009-10-01T13:27:00Z,11.11,232,5.263,22,14.3
2009-10-01T13:57:00Z,11.11,237.7,5.479,22,14.3
2009-10-01T14:27:00Z,10.53,234.8,5.333,22,14.3
2009-10-01T14:57:00Z,10,227.8,5.128,22,14.35
2009-10-01T15:27:00Z,10.53,240.5,4.819,21,14.35
2009-10-01T15:57:00Z,10.53,232,5.063,22,14.3
2009-10-01T16:27:00Z,10.53,232,3.846,23,14.3
2009-10-01T16:57:00Z,10.53,233.4,3.448,25,14.25
2009-10-01T17:27:00Z,10.53,233.4,3.54,24,14.25
2009-10-01T17:57:00Z,5.88,255.9,3.361,25,14.2
2009-10-01T18:27:00Z,5.88,248.9,3.2,27,14.25
2009-10-01T18:57:00Z,11.11,232,3.306,27,14.3
2009-10-01T19:27:00Z,7.14,237.7,3.419,25,14.3
2009-10-01T19:57:00Z,10.53,232,3.361,25,14.25
2009-10-01T20:27:00Z,10,230.6,3.279,27,14.2
2009-10-01T20:57:00Z,5.26,255.9,3.361,26,14.2
2009-10-01T21:27:00Z,4.76,255.9,3.419,26,14.2
2009-10-01T21:57:00Z,2.78,257.3,3.361,25,14.15
2009-10-01T22:27:00Z,5.56,248.9,3.509,27,14.1
2009-10-01T22:57:00Z,6.25,247.5,3.54,25,14.05
2009-10-01T23:27:00Z,4.76,253.1,3.478,26,14
2009-10-01T23:57:00Z,5.88,251.7,3.279,26,14.15
2009-10-02T00:27:00Z,5.56,243.3,2.817,30,14.2
2009-10-02T00:57:00Z,10,229.2,2.759,32,14.35
2009-10-02T01:27:00Z,3.57,260.2,2.878,35,14.35
2009-10-02T01:57:00Z,3.57,258.8,2.837,40,14.4
2009-10-02T02:27:00Z,3.7,258.8,2.759,43,14.4
2009-10-02T02:57:00Z,3.33,258.8,2.759,47,14.5
2009-10-02T03:27:00Z,3.23,255.9,2.817,54,14.5
2009-10-02T03:57:00Z,3.45,257.3,2.941,57,14.55
2009-10-02T04:27:00Z,3.85,258.8,3.077,67,14.55
2009-10-02T04:57:00Z,3.85,258.8,3.226,70,14.6
2009-10-02T05:27:00Z,4,257.3,3.226,64,14.7
2009-10-02T05:57:00Z,4.17,264.4,3.279,60,14.75
2009-10-02T06:27:00Z,4,257.3,3.279,56,14.75
2009-10-02T06:57:00Z,4.35,263,3.252,54,14.75
2009-10-02T07:27:00Z,4.35,260.2,3.125,48,14.75
2009-10-02T07:57:00Z,4.55,258.8,3.125,47,14.75
2009-10-02T08:27:00Z,4.55,258.8,3.008,49,14.75
2009-10-02T08:57:00Z,3.13,257.3,2.985,50,14.8
2009-10-02T09:27:00Z,5,253.1,2.985,50,14.85
2009-10-02T09:57:00Z,4.17,255.9,2.985,57,14.9
2009-10-02T10:27:00Z,3.85,251.7,3.008,62,14.95
2009-10-02T10:57:00Z,3.7,254.5,3.008,69,14.95
2009-10-02T11:27:00Z,3.57,257.3,2.985,69,14.95
2009-10-02T11:57:00Z,3.23,255.9,2.899,69,14.95
2009-10-02T12:27:00Z,3.57,253.1,2.941,64,14.9
2009-10-02T12:57:00Z,3.33,258.8,3.03,68,14.9
2009-10-02T13:27:00Z,4.17,255.9,3.053,72,14.9
2009-10-02T13:57:00Z,4,261.6,3.053,70,14.95
2009-10-02T14:27:00Z,3.7,260.2,3.008,73,14.95
2009-10-02T14:57:00Z,4.35,255.9,3.053,75,14.95
2009-10-02T15:27:00Z,4,253.1,3.101,75,14.95
2009-10-02T15:57:00Z,3.45,261.6,3.125,77,14.9
2009-10-02T16:27:00Z,3.85,250.3,3.226,80,14.9
2009-10-02T16:57:00Z,4,247.5,3.15,74,14.9
2009-10-02T17:27:00Z,3.7,253.1,3.101,75,14.9
2009-10-02T17:57:00Z,4,250.3,3.226,77,14.9
2009-10-02T18:27:00Z,3.85,250.3,3.361,89,14.9
2009-10-02T18:57:00Z,4.17,246.1,3.509,96,14.9
2009-10-02T19:27:00Z,4.55,250.3,3.636,114,14.9
2009-10-02T19:57:00Z,5,246.1,3.81,118,14.85
2009-10-02T20:27:00Z,4.76,243.3,3.922,129,14.85
2009-10-02T20:57:00Z,4.55,253.1,3.922,133,14.8
2009-10-02T21:27:00Z,4.76,248.9,4,134,14.85
2009-10-02T21:57:00Z,5.26,244.7,3.922,129,14.8
2009-10-02T22:27:00Z,5,246.1,3.96,137,14.8
2009-10-02T22:57:00Z,5.26,233.4,3.922,145,14.8
2009-10-02T23:27:00Z,4.76,248.9,3.96,148,14.8
2009-10-02T23:57:00Z,4.55,236.3,3.922,145,14.8
2009-10-03T00:27:00Z,4.55,244.7,4,158,14.8
2009-10-03T00:57:00Z,5.56,227.8,4.04,159,14.8
2009-10-03T01:27:00Z,4.76,241.9,4,159,14.8
2009-10-03T01:57:00Z,5,240.5,4.167,175,14.8
2009-10-03T02:27:00Z,5.88,239.1,4.255,185,14.8
2009-10-03T02:57:00Z,5.88,232,4.255,162,14.75
2009-10-03T03:27:00Z,5,247.5,4.255,160,14.75
2009-10-03T03:57:00Z,5,239.1,4.255,172,14.75
2009-10-03T04:27:00Z,5.56,243.3,4.301,175,14.75
2009-10-03T04:57:00Z,5.26,248.9,4.396,180,14.75
2009-10-03T05:27:00Z,5.26,250.3,4.651,191,14.75
2009-10-03T05:57:00Z,5.56,254.5,4.762,189,14.75
2009-10-03T06:27:00Z,5.56,248.9,4.762,188,14.75
2009-10-03T06:57:00Z,5.56,257.3,4.878,194,14.75
2009-10-03T07:27:00Z,5.88,260.2,4.938,188,14.8
2009-10-03T07:57:00Z,5.56,254.5,5.063,198,14.75
2009-10-03T08:27:00Z,5.88,258.8,4.878,183,14.8
2009-10-03T08:57:00Z,5.88,253.1,4.762,176,14.8
2009-10-03T09:27:00Z,7.69,250.3,4.762,145,14.8
2009-10-03T09:57:00Z,5.88,239.1,4.545,123,14.85
2009-10-03T10:27:00Z,6.67,246.1,4.396,116,14.85
2009-10-03T10:57:00Z,6.25,234.8,4.124,114,14.85
2009-10-03T11:27:00Z,7.69,248.9,4.124,111,14.85
2009-10-03T11:57:00Z,7.69,251.7,3.96,105,14.85
2009-10-03T12:27:00Z,7.69,243.3,3.846,102,14.85
2009-10-03T12:57:00Z,8.33,247.5,3.774,95,14.85
2009-10-03T13:27:00Z,8.33,240.5,3.738,89,14.85
2009-10-03T13:57:00Z,7.69,244.7,3.67,84,14.85
2009-10-03T14:27:00Z,8.33,239.1,3.636,79,14.8
2009-10-03T14:57:00Z,7.14,232,3.704,76,14.75
2009-10-03T15:27:00Z,7.69,226.4,3.704,79,14.75
2009-10-03T15:57:00Z,11.11,229.2,3.509,75,14.75
2009-10-03T16:27:00Z,8.33,243.3,3.478,76,14.75
2009-10-03T16:57:00Z,3.85,253.1,3.67,80,14.75
2009-10-03T17:27:00Z,7.14,232,3.738,77,14.7
2009-10-03T17:57:00Z,8.33,232,4.04,70,14.75
2009-10-03T18:27:00Z,7.69,232,4,72,14.75
2009-10-03T18:57:00Z,7.69,233.4,4.167,73,14.75
2009-10-03T19:27:00Z,7.69,236.3,4.082,69,14.7
2009-10-03T19:57:00Z,7.69,237.7,4.082,70,14.7
2009-10-03T20:27:00Z,5.88,226.4,4.211,69,14.7
2009-10-03T20:57:00Z,5.56,232,4.211,72,14.7
2009-10-03T21:27:00Z,7.14,229.2,4.04,72,14.65
2009-10-03T21:57:00Z,5.88,226.4,3.922,70,14.7
